line_id,molecule,transition,E(K),Aij(s-1),freq
h2_v10_j0__v4_j2,h2,v10_j0__v4_j2,22465.99447262,1.181e-08,468115.3700527656
h2_v10_j0__v5_j2,h2,v10_j0__v5_j2,17826.51396208,1.068e-07,371444.28172454215
h2_v10_j0__v6_j2,h2,v10_j0__v6_j2,13514.98395394,6.387e-07,281606.5731061315
h2_v10_j0__v7_j2,h2,v10_j0__v7_j2,9537.48991038,2.174e-06,198729.0446551677
h2_v10_j0__v8_j2,h2,v10_j0__v8_j2,5904.8754539,2.018e-06,123037.64080360034
h2_v10_j0__v9_j2,h2,v10_j0__v9_j2,2633.89451682,5.389e-08,54881.456857999256
h2_v10_j1__v0_j3,h2,v10_j1__v0_j3,43887.51722455,1.13e-11,914467.4806764268
h2_v10_j1__v0_j1,h2,v10_j1__v0_j1,44732.12533855,1.054e-13,932066.258256317
h2_v10_j1__v1_j3,h2,v10_j1__v1_j3,37951.30697852,8.607e-11,790776.928743905
h2_v10_j1__v1_j1,h2,v10_j1__v1_j1,38753.64216606,3.253e-12,807494.8814559198
h2_v10_j1__v2_j3,h2,v10_j1__v2_j3,32352.57927412,2.204e-10,674118.3719921001
h2_v10_j1__v2_j1,h2,v10_j1__v2_j1,33113.55945904,1.763e-10,689974.6262656776
h2_v10_j1__v3_j3,h2,v10_j1__v3_j3,27084.67059467,7.372e-11,564352.9652619289
h2_v10_j1__v3_j1,h2,v10_j1__v3_j1,27804.9136338,2.428e-09,579360.3951445088
h2_v10_j1__v4_j3,h2,v10_j1__v4_j3,22143.61417189,1.277e-09,461398.05451359064
h2_v10_j1__v4_j1,h2,v10_j1__v4_j1,22823.40461212,1.846e-08,475562.5890003424
h2_v10_j1__v5_j3,h2,v10_j1__v5_j3,17528.42577736,2.94e-08,365233.1317543674
h2_v10_j1__v5_j1,h2,v10_j1__v5_j1,18167.66571712,9.925e-08,378552.7309075654
h2_v10_j1__v6_j3,h2,v10_j1__v6_j3,13241.52376048,2.553e-07,275908.58720961405
h2_v10_j1__v6_j1,h2,v10_j1__v6_j1,13839.66185905,4.209e-07,288371.76295266853
h2_v10_j1__v7_j3,h2,v10_j1__v7_j3,9289.3284185,1.058e-06,193558.19816778743
h2_v10_j1__v7_j1,h2,v10_j1__v7_j1,9845.25774711,1.122e-06,205141.88584752116
h2_v10_j1__v8_j3,h2,v10_j1__v8_j3,5683.10800299,1.085e-06,118416.75689503743
h2_v10_j1__v8_j1,h2,v10_j1__v8_j1,6195.01784082,8.811e-07,129083.22721138553
h2_v10_j1__v9_j3,h2,v10_j1__v9_j3,2440.17424137,3.224e-08,50844.9812619815
h2_v10_j1__v9_j1,h2,v10_j1__v9_j1,2905.33068069,1.903e-08,60537.26882085558
h2_v10_j2__v0_j4,h2,v10_j2__v0_j4,43387.97663068,1.46e-11,904058.7435853169
h2_v10_j2__v0_j2,h2,v10_j2__v0_j2,44559.7515007,5.205e-14,928474.5702502104
h2_v10_j2__v0_j0,h2,v10_j2__v0_j0,45069.61537335,1.41e-12,939098.4095693632
h2_v10_j2__v1_j4,h2,v10_j2__v1_j4,37485.27637001,1.308e-10,781066.4264545697
h2_v10_j2__v1_j2,h2,v10_j2__v1_j2,38598.22930771,2.583e-12,804256.6029196129
h2_v10_j2__v1_j0,h2,v10_j2__v1_j0,39082.62563112,4.097e-11,814349.7846152474
h2_v10_j2__v2_j4,h2,v10_j2__v2_j4,31919.34184084,4.913e-10,665091.1686048768
h2_v10_j2__v2_j2,h2,v10_j2__v2_j2,32974.73753396,1.344e-10,687082.0466868185
h2_v10_j2__v2_j0,h2,v10_j2__v2_j0,33434.22279539,5.246e-10,696656.1660720181
h2_v10_j2__v3_j4,h2,v10_j2__v3_j4,26683.75104963,7.654e-10,555999.1574028328
h2_v10_j2__v3_j2,h2,v10_j2__v3_j2,27682.43238402,1.792e-09,576808.2999930938
h2_v10_j2__v3_j0,h2,v10_j2__v3_j0,28117.38350991,4.011e-09,585871.2109405262
h2_v10_j2__v4_j4,h2,v10_j2__v4_j4,21774.80626353,4.264e-11,453713.3445974223
h2_v10_j2__v4_j2,h2,v10_j2__v4_j2,22717.14670827,1.343e-08,473348.5335289767
h2_v10_j2__v4_j0,h2,v10_j2__v4_j0,23127.74141922,2.165e-08,481903.9391350947
h2_v10_j2__v5_j4,h2,v10_j2__v5_j4,17191.83294799,8.059e-09,358219.67516914144
h2_v10_j2__v5_j2,h2,v10_j2__v5_j2,18077.66619774,7.166e-08,376677.4452009618
h2_v10_j2__v5_j0,h2,v10_j2__v5_j0,18463.85396965,9.076e-08,384724.29271433695
h2_v10_j2__v6_j4,h2,v10_j2__v6_j4,12937.61802389,1.353e-07,269576.2191268939
h2_v10_j2__v6_j2,h2,v10_j2__v6_j2,13766.13618816,3.019e-07,286839.73655254644
h2_v10_j2__v6_j0,h2,v10_j2__v6_j0,14127.59632199,3.086e-07,294371.3436894292
h2_v10_j2__v7_j4,h2,v10_j2__v7_j4,9019.03535566,7.162e-07,187926.2045657127
h2_v10_j2__v7_j2,h2,v10_j2__v7_j2,9788.64214604,7.959e-07,203962.20813158734
h2_v10_j2__v7_j0,h2,v10_j2__v7_j0,10124.72353338,6.761e-07,210965.00799403046
h2_v10_j2__v8_j4,h2,v10_j2__v8_j4,5447.93075735,8.053e-07,113516.45820116349
h2_v10_j2__v8_j2,h2,v10_j2__v8_j2,6156.02768956,6.14e-07,128270.80428001998
h2_v10_j2__v8_j0,h2,v10_j2__v8_j0,6465.66163717,4.435e-07,134722.5289140219
h2_v10_j2__v9_j4,h2,v10_j2__v9_j4,2242.37856854,2.464e-08,46723.58816298047
h2_v10_j2__v9_j2,h2,v10_j2__v9_j2,2885.04675248,1.964e-08,60114.62033441888
h2_v10_j2__v9_j0,h2,v10_j2__v9_j0,3166.61835992,3.32e-09,65981.62067458927
h2_v10_j2__v10_j0,h2,v10_j2__v10_j0,251.15223565,2.284e-12,5233.163476211264
h2_v10_j3__v0_j5,h2,v10_j3__v0_j5,42813.26689568,1.741e-11,892083.7357306533
h2_v10_j3__v0_j3,h2,v10_j3__v0_j3,44301.92717323,2.434e-14,923102.3829379897
h2_v10_j3__v0_j1,h2,v10_j3__v0_j1,45146.53528723,6.739e-12,940701.1605178798
h2_v10_j3__v1_j5,h2,v10_j3__v1_j5,36952.07504867,1.706e-10,769956.313605753
h2_v10_j3__v1_j3,h2,v10_j3__v1_j3,38365.71692719,3.161e-12,799411.8310052596
h2_v10_j3__v1_j1,h2,v10_j3__v1_j1,39168.05211474,1.393e-10,816129.7837174827
h2_v10_j3__v2_j5,h2,v10_j3__v2_j5,31426.77548768,7.729e-10,654827.7511111154
h2_v10_j3__v2_j3,h2,v10_j3__v2_j3,32766.98922136,1.375e-10,682753.2742236583
h2_v10_j3__v2_j1,h2,v10_j3__v2_j1,33527.96940772,1.387e-09,698609.5285272404
h2_v10_j3__v3_j5,h2,v10_j3__v3_j5,26231.24999101,1.814e-09,546570.5651914653
h2_v10_j3__v3_j3,h2,v10_j3__v3_j3,27499.08054335,1.754e-09,572987.867523492
h2_v10_j3__v3_j1,h2,v10_j3__v3_j1,28219.32358248,8.994e-09,587995.2974060717
h2_v10_j3__v4_j5,h2,v10_j3__v4_j5,21362.14018437,1.526e-09,445114.7786808484
h2_v10_j3__v4_j3,h2,v10_j3__v4_j3,22558.02412057,1.287e-08,470032.9567751536
h2_v10_j3__v4_j1,h2,v10_j3__v4_j1,23237.8145608,4.269e-08,484197.4912619053
h2_v10_j3__v5_j5,h2,v10_j3__v5_j5,16819.16350638,7.51e-10,350454.5039554108
h2_v10_j3__v5_j3,h2,v10_j3__v5_j3,17942.8357246,6.794e-08,373868.0339859256
h2_v10_j3__v5_j1,h2,v10_j3__v5_j1,18582.0756658,1.599e-07,387187.63316912827
h2_v10_j3__v6_j5,h2,v10_j3__v6_j5,12605.57516958,7.054e-08,262657.5686390139
h2_v10_j3__v6_j3,h2,v10_j3__v6_j3,13655.93370916,2.835e-07,284543.48947117693
h2_v10_j3__v6_j1,h2,v10_j3__v6_j1,14254.07180773,4.844e-07,297006.6652142314
h2_v10_j3__v7_j5,h2,v10_j3__v7_j5,8728.8279274,5.107e-07,181879.26291629867
h2_v10_j3__v7_j3,h2,v10_j3__v7_j3,9703.73836718,7.346e-07,202193.1004293503
h2_v10_j3__v7_j1,h2,v10_j3__v7_j1,10259.66769579,9.41e-07,213776.78810908407
h2_v10_j3__v8_j5,h2,v10_j3__v8_j5,5201.50874384,6.261e-07,108381.85656205213
h2_v10_j3__v8_j3,h2,v10_j3__v8_j3,6097.51795167,5.519e-07,127051.65915660032
h2_v10_j3__v8_j1,h2,v10_j3__v8_j1,6609.4277895,5.352e-07,137718.1294729484
h2_v10_j3__v9_j5,h2,v10_j3__v9_j5,2042.67735372,1.847e-08,42562.49001131032
h2_v10_j3__v9_j3,h2,v10_j3__v9_j3,2854.58419005,2.656e-08,59479.883523544384
h2_v10_j3__v9_j1,h2,v10_j3__v9_j1,3319.74062793,7.678e-10,69172.17105241373
h2_v10_j3__v10_j1,h2,v10_j3__v10_j1,414.40994868,3.529e-11,8634.902261562887
h2_v10_j4__v0_j6,h2,v10_j4__v0_j6,42166.62619843,1.938e-11,878609.929812412
h2_v10_j4__v0_j4,h2,v10_j4__v0_j4,43959.48543962,6.136e-15,915967.0549628262
h2_v10_j4__v0_j2,h2,v10_j4__v0_j2,45131.26030964,1.735e-11,940382.8816277196
h2_v10_j4__v1_j6,h2,v10_j4__v1_j6,36354.69882275,2.043e-10,757509.0127129271
h2_v10_j4__v1_j4,h2,v10_j4__v1_j4,38056.78517896,4.43e-12,792974.7378322874
h2_v10_j4__v1_j2,h2,v10_j4__v1_j2,39169.73811665,3.011e-10,816164.9142971224
h2_v10_j4__v2_j6,h2,v10_j4__v2_j6,30877.64959106,1.024e-09,643385.8239524887
h2_v10_j4__v2_j4,h2,v10_j4__v2_j4,32490.85064979,1.499e-10,676999.4799825945
h2_v10_j4__v2_j2,h2,v10_j4__v2_j2,33546.24634291,2.667e-09,698990.3580645362
h2_v10_j4__v3_j6,h2,v10_j4__v3_j6,25729.72761435,2.903e-09,536120.5344471748
h2_v10_j4__v3_j4,h2,v10_j4__v3_j4,27255.25985857,1.814e-09,567907.4687803421
h2_v10_j4__v3_j2,h2,v10_j4__v3_j2,28253.94119297,1.553e-08,588716.6113708114
h2_v10_j4__v4_j6,h2,v10_j4__v4_j6,20907.98641138,4.218e-09,435651.7494896336
h2_v10_j4__v4_j4,h2,v10_j4__v4_j4,22346.31507248,1.297e-08,465621.65597514005
h2_v10_j4__v4_j2,h2,v10_j4__v4_j2,23288.65551722,6.712e-08,485256.8449066945
h2_v10_j4__v5_j6,h2,v10_j4__v5_j6,16412.62119108,5.341e-10,341983.53657398897
h2_v10_j4__v5_j4,h2,v10_j4__v5_j4,17763.3417555,6.753e-08,370127.9865168546
h2_v10_j4__v5_j2,h2,v10_j4__v5_j2,18649.17500668,2.298e-07,388585.7565784712
h2_v10_j4__v6_j6,h2,v10_j4__v6_j6,12247.46075311,3.322e-08,255195.67494045576
h2_v10_j4__v6_j4,h2,v10_j4__v6_j4,13509.12683283,2.781e-07,281484.5305044033
h2_v10_j4__v6_j2,h2,v10_j4__v6_j2,14337.6449971,6.304e-07,298748.0479300558
h2_v10_j4__v7_j6,h2,v10_j4__v7_j6,8420.67095332,3.675e-07,175458.31341719656
h2_v10_j4__v7_j4,h2,v10_j4__v7_j4,9590.54416461,7.042e-07,199834.51594343045
h2_v10_j4__v7_j2,h2,v10_j4__v7_j2,10360.15095498,1.091e-06,215870.5195090967
h2_v10_j4__v8_j6,h2,v10_j4__v8_j6,4945.75805786,4.876e-07,103052.87692775713
h2_v10_j4__v8_j4,h2,v10_j4__v8_j4,6019.4395663,5.109e-07,125424.76957888121
h2_v10_j4__v8_j2,h2,v10_j4__v8_j2,6727.5364985,5.259e-07,140179.11565752933
h2_v10_j4__v9_j6,h2,v10_j4__v9_j6,1843.01492832,1.305e-08,38402.20010001071
h2_v10_j4__v9_j4,h2,v10_j4__v9_j4,2813.88737748,3.612e-08,58631.899540489845
h2_v10_j4__v9_j2,h2,v10_j4__v9_j2,3456.55556142,4.257e-10,72022.93171192825
h2_v10_j4__v10_j2,h2,v10_j4__v10_j2,571.50880894,1.905e-10,11908.311377509372
h2_v10_j5__v0_j7,h2,v10_j5__v0_j7,41451.1373601,2.043e-11,863701.561401138
h2_v10_j5__v0_j5,h2,v10_j5__v0_j5,43533.45173772,4.15e-15,907089.9529826347
h2_v10_j5__v0_j3,h2,v10_j5__v0_j3,45022.11201671,3.411e-11,938108.6002199758
h2_v10_j5__v1_j7,h2,v10_j5__v1_j7,35695.95038931,2.273e-10,743782.9225072492
h2_v10_j5__v1_j5,h2,v10_j5__v1_j5,37672.25989215,6.227e-12,784962.5308877392
h2_v10_j5__v1_j3,h2,v10_j5__v1_j3,39085.90177067,5.382e-10,814418.0482872458
h2_v10_j5__v2_j7,h2,v10_j5__v2_j7,30274.50655173,1.223e-09,630818.3621650833
h2_v10_j5__v2_j5,h2,v10_j5__v2_j5,32146.96033116,1.681e-10,669833.9683931015
h2_v10_j5__v2_j3,h2,v10_j5__v2_j3,33487.17406484,4.369e-09,697759.4915056444
h2_v10_j5__v3_j7,h2,v10_j5__v3_j7,25181.48753092,3.893e-09,524697.0646406026
h2_v10_j5__v3_j5,h2,v10_j5__v3_j5,26951.43483448,1.907e-09,561576.782473243
h2_v10_j5__v3_j3,h2,v10_j5__v3_j3,28219.26538539,2.352e-08,587994.0847754733
h2_v10_j5__v4_j7,h2,v10_j5__v4_j7,20414.43409032,7.286e-09,425367.7877582721
h2_v10_j5__v4_j5,h2,v10_j5__v4_j5,22082.32502785,1.333e-08,460120.99596283445
h2_v10_j5__v4_j3,h2,v10_j5__v4_j3,23278.20896405,9.443e-08,485039.17405713967
h2_v10_j5__v5_j7,h2,v10_j5__v5_j7,15974.10956866,4.103e-09,332846.43691647094
h2_v10_j5__v5_j5,h2,v10_j5__v5_j5,17539.34834842,6.829e-08,365460.72120739217
h2_v10_j5__v5_j3,h2,v10_j5__v5_j3,18663.02056807,2.999e-07,388874.2512677032
h2_v10_j5__v6_j7,h2,v10_j5__v6_j7,11865.02892407,1.286e-08,247227.08857811178
h2_v10_j5__v6_j5,h2,v10_j5__v6_j5,13325.76001162,2.767e-07,277663.7858909952
h2_v10_j5__v6_j3,h2,v10_j5__v6_j3,14376.1185512,7.523e-07,299549.7067231582
h2_v10_j5__v7_j7,h2,v10_j5__v7_j7,8096.21705426,2.638e-07,168697.7910994048
h2_v10_j5__v7_j5,h2,v10_j5__v7_j5,9449.01276944,6.804e-07,196885.48016827996
h2_v10_j5__v7_j3,h2,v10_j5__v7_j3,10423.92321065,1.16e-06,217199.31771112798
h2_v10_j5__v8_j7,h2,v10_j5__v8_j7,4682.29717523,3.751e-07,97563.24286250012
h2_v10_j5__v8_j5,h2,v10_j5__v8_j5,5921.69358732,4.728e-07,123388.07384403818
h2_v10_j5__v8_j3,h2,v10_j5__v8_j3,6817.70279371,4.59e-07,142057.87640858162
h2_v10_j5__v9_j7,h2,v10_j5__v9_j7,1645.07715614,8.578e-09,34277.84613097607
h2_v10_j5__v9_j5,h2,v10_j5__v9_j5,2762.8621972,4.756e-08,57568.707293296364
h2_v10_j5__v9_j3,h2,v10_j5__v9_j3,3574.76903352,6.644e-09,74486.10080532207
h2_v10_j5__v10_j3,h2,v10_j5__v10_j3,720.18484348,6.194e-10,15006.217281986046
h2_v10_j6__v0_j8,h2,v10_j6__v0_j8,40669.62473998,2.068e-11,847417.4805956234
h2_v10_j6__v0_j6,h2,v10_j6__v0_j6,43024.9687096,2.705e-14,896494.8857950218
h2_v10_j6__v0_j4,h2,v10_j6__v0_j4,44817.82795079,5.733e-11,933852.0109454361
h2_v10_j6__v1_j8,h2,v10_j6__v1_j8,34978.34229163,2.4e-10,728830.3958960753
h2_v10_j6__v1_j6,h2,v10_j6__v1_j6,37213.04133392,8.166e-12,775393.9686955371
h2_v10_j6__v1_j4,h2,v10_j6__v1_j4,38915.12769013,8.532e-10,810859.6938148972
h2_v10_j6__v2_j8,h2,v10_j6__v2_j8,29619.57100652,1.361e-09,617171.7196592137
h2_v10_j6__v2_j6,h2,v10_j6__v2_j6,31735.99210079,1.914e-10,661270.779905094
h2_v10_j6__v2_j4,h2,v10_j6__v2_j4,33349.19315952,6.449e-09,694884.4359351997
h2_v10_j6__v3_j8,h2,v10_j6__v3_j8,24588.49248131,4.698e-09,512341.0526498603
h2_v10_j6__v3_j6,h2,v10_j6__v3_j6,26588.07012552,2.05e-09,554005.4904297846
h2_v10_j6__v3_j4,h2,v10_j6__v3_j4,28113.60236974,3.264e-08,585792.424762952
h2_v10_j6__v4_j8,h2,v10_j6__v4_j8,19883.21366547,1.021e-08,414298.9500951404
h2_v10_j6__v4_j6,h2,v10_j6__v4_j6,21766.32892255,1.383e-08,453536.7054722435
h2_v10_j6__v4_j4,h2,v10_j6__v4_j4,23204.65758365,1.232e-07,483506.61195774993
h2_v10_j6__v5_j8,h2,v10_j6__v5_j8,15505.16221556,9.364e-09,323075.15953103366
h2_v10_j6__v5_j6,h2,v10_j6__v5_j6,17270.96370082,6.968e-08,359868.49252680247
h2_v10_j6__v5_j4,h2,v10_j6__v5_j4,18621.68426667,3.663e-07,388012.9424994644
h2_v10_j6__v6_j8,h2,v10_j6__v6_j8,11459.66119312,3.267e-09,238780.5955634191
h2_v10_j6__v6_j6,h2,v10_j6__v6_j6,13105.80326428,2.769e-07,273080.63092306565
h2_v10_j6__v6_j4,h2,v10_j6__v6_j4,14367.46934256,8.452e-07,299369.4864570084
h2_v10_j6__v7_j8,h2,v10_j6__v7_j8,7756.7558045,1.886e-07,161624.56633102684
h2_v10_j6__v7_j6,h2,v10_j6__v7_j6,9279.01346449,6.566e-07,193343.2693998064
h2_v10_j6__v7_j4,h2,v10_j6__v7_j4,10448.88667578,1.158e-06,217719.47192604028
h2_v10_j6__v8_j8,h2,v10_j6__v8_j8,4412.40980575,2.835e-07,91939.70253844855
h2_v10_j6__v8_j6,h2,v10_j6__v8_j6,5804.10056903,4.336e-07,120937.83291036697
h2_v10_j6__v8_j4,h2,v10_j6__v8_j4,6877.78207603,3.576e-07,143309.72553148633
h2_v10_j6__v9_j8,h2,v10_j6__v9_j8,1450.27462264,5.192e-09,30218.819936177308
h2_v10_j6__v9_j6,h2,v10_j6__v9_j6,2701.35743805,6.025e-08,56287.156052615814
h2_v10_j6__v9_j4,h2,v10_j6__v9_j4,3672.22988865,2.285e-08,76516.85552309969
h2_v10_j6__v10_j4,h2,v10_j6__v10_j4,858.34251117,1.478e-09,17884.955982609834
h2_v10_j7__v0_j9,h2,v10_j7__v0_j9,39824.54961916,2.027e-11,829808.9721724973
h2_v10_j7__v0_j7,h2,v10_j7__v0_j7,42435.19933732,8.306e-14,884206.0860142197
h2_v10_j7__v0_j5,h2,v10_j7__v0_j5,44517.51371494,8.661e-11,927594.4775957166
h2_v10_j7__v1_j9,h2,v10_j7__v1_j9,34203.9992305,2.437e-10,712695.7044605181
h2_v10_j7__v1_j7,h2,v10_j7__v1_j7,36680.01236653,1.073e-11,764287.4471203309
h2_v10_j7__v1_j5,h2,v10_j7__v1_j5,38656.32186936,1.23e-09,805467.0555006126
h2_v10_j7__v2_j9,h2,v10_j7__v2_j9,28914.65918677,1.439e-09,602483.7405555511
h2_v10_j7__v2_j7,h2,v10_j7__v2_j7,31258.56852895,2.195e-10,651322.8867781651
h2_v10_j7__v2_j5,h2,v10_j7__v2_j5,33131.02230837,8.814e-09,690338.4930059748
h2_v10_j7__v3_j9,h2,v10_j7__v3_j9,23952.28099133,5.279e-09,499084.5561512623
h2_v10_j7__v3_j7,h2,v10_j7__v3_j7,26165.54950814,2.218e-09,545201.5892536844
h2_v10_j7__v3_j5,h2,v10_j7__v3_j5,27935.4968117,4.236e-08,582081.3070863248
h2_v10_j7__v4_j9,h2,v10_j7__v4_j9,19315.62125754,1.269e-08,402472.24327381054
h2_v10_j7__v4_j7,h2,v10_j7__v4_j7,21398.49606753,1.445e-08,445872.31237114547
h2_v10_j7__v4_j5,h2,v10_j7__v4_j5,23066.38700506,1.516e-07,480625.52057570795
h2_v10_j7__v5_j9,h2,v10_j7__v5_j9,15006.87554595,1.491e-08,312692.5499821388
h2_v10_j7__v5_j7,h2,v10_j7__v5_j7,16958.17154588,7.153e-08,353350.96152955276
h2_v10_j7__v5_j5,h2,v10_j7__v5_j5,18523.41032563,4.245e-07,385965.2458202655
h2_v10_j7__v6_j9,h2,v10_j7__v6_j9,11032.30903062,1.553e-10,229876.02132187618
h2_v10_j7__v6_j7,h2,v10_j7__v6_j7,12849.09090128,2.776e-07,267731.6131909852
h2_v10_j7__v6_j5,h2,v10_j7__v6_j5,14309.82198883,9.03e-07,298168.31050386856
h2_v10_j7__v7_j9,h2,v10_j7__v7_j9,7403.16848221,1.347e-07,154257.0019696329
h2_v10_j7__v7_j7,h2,v10_j7__v7_j7,9080.27903148,6.302e-07,189202.31571248657
h2_v10_j7__v7_j5,h2,v10_j7__v7_j5,10433.07474666,1.089e-06,217390.00478136176
h2_v10_j7__v8_j9,h2,v10_j7__v8_j9,4137.01637528,2.098e-07,86201.43451867856
h2_v10_j7__v8_j7,h2,v10_j7__v8_j7,5666.359151,3.928e-07,118067.76744536881
h2_v10_j7__v8_j5,h2,v10_j7__v8_j5,6905.75556453,2.423e-07,143892.59845691163
h2_v10_j7__v9_j9,h2,v10_j7__v9_j9,1259.7405301,2.861e-09,26248.733619912473
h2_v10_j7__v9_j7,h2,v10_j7__v9_j7,2629.13913335,7.345e-08,54782.370743849504
h2_v10_j7__v9_j5,h2,v10_j7__v9_j5,3746.92417441,5.095e-08,78073.2319061698
h2_v10_j7__v10_j5,h2,v10_j7__v10_j5,984.06197722,2.84e-09,20504.524613081794
h2_v10_j8__v0_j10,h2,v10_j8__v0_j10,38917.89840319,1.938e-11,810917.4261076285
h2_v10_j8__v0_j8,h2,v10_j8__v0_j8,41765.20518066,1.79e-13,870245.6729570401
h2_v10_j8__v0_j6,h2,v10_j8__v0_j6,44120.54915028,1.209e-10,919323.0781564385
h2_v10_j8__v1_j10,h2,v10_j8__v1_j10,33374.55382777,2.401e-10,695412.8665202379
h2_v10_j8__v1_j8,h2,v10_j8__v1_j8,36073.92273231,1.387e-11,751658.5882574919
h2_v10_j8__v1_j6,h2,v10_j8__v1_j6,38308.62177459,1.647e-09,798222.1610567452
h2_v10_j8__v2_j10,h2,v10_j8__v2_j10,28161.08231028,1.467e-09,586781.7461999821
h2_v10_j8__v2_j8,h2,v10_j8__v2_j8,30715.15144719,2.522e-10,639999.9120204218
h2_v10_j8__v2_j6,h2,v10_j8__v2_j6,32831.5725429,1.134e-08,684098.9722963066
h2_v10_j8__v3_j10,h2,v10_j8__v3_j10,23273.87861829,5.634e-09,484948.94429186615
h2_v10_j8__v3_j8,h2,v10_j8__v3_j8,25684.07292198,2.406e-09,535169.2450110684
h2_v10_j8__v3_j6,h2,v10_j8__v3_j6,27683.65056619,5.214e-08,576833.6827909929
h2_v10_j8__v4_j10,h2,v10_j8__v4_j10,18712.43822741,1.46e-08,389903.94821333716
h2_v10_j8__v4_j8,h2,v10_j8__v4_j8,20978.79410614,1.515e-08,437127.1424563486
h2_v10_j8__v4_j6,h2,v10_j8__v4_j6,22861.90936322,1.776e-07,476364.89783345157
h2_v10_j8__v5_j10,h2,v10_j8__v5_j10,14479.8376311,1.983e-08,301710.86168685654
h2_v10_j8__v5_j8,h2,v10_j8__v5_j8,16600.74265624,7.365e-08,345903.3518924502
h2_v10_j8__v5_j6,h2,v10_j8__v5_j6,18366.54414293,4.699e-07,382696.6849180153
h2_v10_j8__v6_j10,h2,v10_j8__v6_j10,10583.43361635,4.608e-10,220522.97528090634
h2_v10_j8__v6_j8,h2,v10_j8__v6_j8,12555.2416338,2.783e-07,261608.78792483563
h2_v10_j8__v6_j6,h2,v10_j8__v6_j6,14201.38370495,9.208e-07,295908.8232842738
h2_v10_j8__v7_j10,h2,v10_j8__v7_j10,7035.88195955,9.645e-08,146603.99258783503
h2_v10_j8__v7_j8,h2,v10_j8__v7_j8,8852.33624517,5.994e-07,184452.75869223505
h2_v10_j8__v7_j6,h2,v10_j8__v7_j6,10374.59390516,9.636e-07,216171.46176101457
h2_v10_j8__v8_j10,h2,v10_j8__v8_j10,3856.64855936,1.515e-07,80359.51712391432
h2_v10_j8__v8_j8,h2,v10_j8__v8_j8,5507.99024642,3.509e-07,114767.89489965675
h2_v10_j8__v8_j6,h2,v10_j8__v8_j6,6899.68100971,1.332e-07,143766.0252717835
h2_v10_j8__v9_j10,h2,v10_j8__v9_j10,1074.34050709,1.411e-09,22385.62395499694
h2_v10_j8__v9_j8,h2,v10_j8__v9_j8,2545.85506332,8.628e-08,53047.01229759386
h2_v10_j8__v9_j6,h2,v10_j8__v9_j6,3796.93787873,9.058e-08,79115.34841403237
h2_v10_j8__v10_j6,h2,v10_j8__v10_j6,1095.58044067,4.624e-09,22828.192361208174
h2_v10_j9__v0_j11,h2,v10_j9__v0_j11,37951.05395809,1.819e-11,790771.6566535748
h2_v10_j9__v0_j9,h2,v10_j9__v0_j9,41015.79352438,3.198e-13,854630.4677085517
h2_v10_j9__v0_j7,h2,v10_j9__v0_j7,43626.44324254,1.586e-10,909027.581550274
h2_v10_j9__v1_j11,h2,v10_j9__v1_j11,32491.02586835,2.314e-10,677003.1309449926
h2_v10_j9__v1_j9,h2,v10_j9__v1_j9,35395.24313573,1.764e-11,737517.199996781
h2_v10_j9__v1_j7,h2,v10_j9__v1_j7,37871.25627176,2.087e-09,789108.9426565937
h2_v10_j9__v2_j11,h2,v10_j9__v2_j11,27359.5337668,1.453e-09,570080.1844906315
h2_v10_j9__v2_j9,h2,v10_j9__v2_j9,30105.903092,2.908e-10,627305.236091814
h2_v10_j9__v2_j7,h2,v10_j9__v2_j7,32449.81243418,1.386e-08,676144.3823144279
h2_v10_j9__v3_j11,h2,v10_j9__v3_j11,22553.69332016,5.787e-09,469942.7175365113
h2_v10_j9__v3_j9,h2,v10_j9__v3_j9,25143.52489656,2.616e-09,523906.0516875251
h2_v10_j9__v3_j7,h2,v10_j9__v3_j7,27356.79341337,6.124e-08,570023.0847899473
h2_v10_j9__v4_j11,h2,v10_j9__v4_j11,18073.83533344,1.59e-08,376597.62294062955
h2_v10_j9__v4_j9,h2,v10_j9__v4_j9,20506.86516277,1.592e-08,427293.7388100734
h2_v10_j9__v4_j7,h2,v10_j9__v4_j7,22589.73997276,1.992e-07,470693.80790740834
h2_v10_j9__v5_j11,h2,v10_j9__v5_j11,13924.04227994,2.362e-08,290129.96564421954
h2_v10_j9__v5_j9,h2,v10_j9__v5_j9,16198.11945118,7.597e-08,337514.04551840154
h2_v10_j9__v5_j7,h2,v10_j9__v5_j7,18149.41545111,4.987e-07,378172.4570658155
h2_v10_j9__v6_j11,h2,v10_j9__v6_j11,10112.932131,2.064e-09,210719.31503370852
h2_v10_j9__v6_j9,h2,v10_j9__v6_j9,12223.55293585,2.784e-07,254697.51685813905
h2_v10_j9__v6_j7,h2,v10_j9__v6_j7,14040.33480651,8.964e-07,292553.10872724804
h2_v10_j9__v7_j11,h2,v10_j9__v7_j11,6654.81167816,6.972e-08,138663.77627529233
h2_v10_j9__v7_j9,h2,v10_j9__v7_j9,8594.41238744,5.632e-07,179078.4975058957
h2_v10_j9__v7_j7,h2,v10_j9__v7_j7,10271.5229367,7.945e-07,214023.81124854102
h2_v10_j9__v8_j11,h2,v10_j9__v8_j11,3571.41842144,1.063e-07,74416.2853775811
h2_v10_j9__v8_j9,h2,v10_j9__v8_j9,5328.26028051,3.092e-07,111022.93005494142
